language	tagger	token	lemma
Arabic_from_DE	CAMeL-MLEDisambiguator	مماثلاً	مُماثِل
Arabic_from_DE	CAMeL-MLEDisambiguator	أفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	المختلفة	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلفة	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	سعيداً	سَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	ثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	سعيداً	سَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	دائماً	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	متردد	مُتَرَدِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	أفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	العميق	عَمِيق
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	غارقًا	غارِق
Arabic_from_DE	CAMeL-MLEDisambiguator	طويلة	طَوِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	الصعب	صَعْب
Arabic_from_DE	CAMeL-MLEDisambiguator	الرقمية	رَقَمِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الجديدة	جَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	كلياً	كُلِّيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	التالية	تالِي
Arabic_from_DE	CAMeL-MLEDisambiguator	النهائية	نِهائِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المشتعلة	مُشْتَعِل
Arabic_from_DE	CAMeL-MLEDisambiguator	المتدفق	مُتَدَفِّق
Arabic_from_DE	CAMeL-MLEDisambiguator	طيبة	طَيِّب
Arabic_from_DE	CAMeL-MLEDisambiguator	متبادل	مُتَبادَل
Arabic_from_DE	CAMeL-MLEDisambiguator	قوي	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	متبادل	مُتَبادَل
Arabic_from_DE	CAMeL-MLEDisambiguator	قوي	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الحقيقية	حَقِيقِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	فمهما	مُهِمّ
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	قريبًا	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	قوية	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	وملهمة	مُلْهَم
Arabic_from_DE	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	الدولية	دَوْلِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	السبعة	سَبْع
Arabic_from_DE	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	الشخصي	شَخْصِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	تلقائيًا	تِلْقائِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الآخرين	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	التدريبية	تَدْرِيبِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	بأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	ممكنة	مُمْكِن
Arabic_from_DE	CAMeL-MLEDisambiguator	هادئة	هادِئ
Arabic_from_DE	CAMeL-MLEDisambiguator	الصاخبة	صاخِب
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	دائم	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	نقية	نَقِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	شديدة	شَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_DE	CAMeL-MLEDisambiguator	الأكبر	أَكْبَر
Arabic_from_DE	CAMeL-MLEDisambiguator	جدي	جِدِّيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	جدي	جِدِّيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	وفيرة	وَفِير
Arabic_from_DE	CAMeL-MLEDisambiguator	شديدة	شَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	رعدية	رَعْدِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مليء	مَلِيء
Arabic_from_DE	CAMeL-MLEDisambiguator	هادئة	هادِئ
Arabic_from_DE	CAMeL-MLEDisambiguator	الصاخبة	صاخِب
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	دائم	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	كبيرة	كَبِير
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	الضخمة	ضَخْم
Arabic_from_DE	CAMeL-MLEDisambiguator	حقيقي	حَقِيقِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الجديد	جَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	ثلاثي	ثُلاثِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ثلاثية	ثُلاثِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	ثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	مستعداً	مُسْتَعِدّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الفعّالة	فَعّال
Arabic_from_DE	CAMeL-MLEDisambiguator	القائم	قائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	القائمة	قائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	جديد	جَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	بثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	ثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	القائمة	قائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	جيداً	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ممكن	مُمْكِن
Arabic_from_DE	CAMeL-MLEDisambiguator	ممكن	مُمْكِن
Arabic_from_DE	CAMeL-MLEDisambiguator	حاليًا	حالِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مليء	مَلِيء
Arabic_from_DE	CAMeL-MLEDisambiguator	بديهية	بَدِيهِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	العديد	عَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	المختلفة	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	البعض	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	آخرون	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	المختلفة	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	المتنقلة	مُتَنَقِّل
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلفة	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	قوية	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	معتادة	مُعْتاد
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المهيب	مَهِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	الطبيعي	طَبِيعِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المهيب	مَهِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	غريبة	غَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	الكثيفة	كَثِيف
Arabic_from_DE	CAMeL-MLEDisambiguator	الدؤوب	دَءُوب
Arabic_from_DE	CAMeL-MLEDisambiguator	الآخرين	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	أساسية	أَساسِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	خاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	محدودة	مَحْدُود
Arabic_from_DE	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	الدولية	دَوْلِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	السبعة	سَبْع
Arabic_from_DE	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	واضح	واضِح
Arabic_from_DE	CAMeL-MLEDisambiguator	الواضح	واضِح
Arabic_from_DE	CAMeL-MLEDisambiguator	القديم	قَدِيم
Arabic_from_DE	CAMeL-MLEDisambiguator	القديم	قَدِيم
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	أكبر	أَكْبَر
Arabic_from_DE	CAMeL-MLEDisambiguator	الأخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	حقيقي	حَقِيقِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	قريباً	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ومرهقاً	مُرْهِق
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مليء	مَلِيء
Arabic_from_DE	CAMeL-MLEDisambiguator	الكهربائية	كَهْرَبائِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الكهربائية	كَهْرَبائِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مهتم	مُهْتَمّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الدوارة	دَوّار
Arabic_from_DE	CAMeL-MLEDisambiguator	كهربائي	كَهْرَبائِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	معجب	مُعْجَب
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	اثنان	ٱِثْنانِ
Arabic_from_DE	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	المكتوم	مَكْتُوم
Arabic_from_DE	CAMeL-MLEDisambiguator	قريب	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_DE	CAMeL-MLEDisambiguator	التجارية	تِجارِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	قريباً	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	قوي	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	كبير	كَبِير
Arabic_from_DE	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	اثنان	ٱِثْنانِ
Arabic_from_DE	CAMeL-MLEDisambiguator	الممكن	مُمْكِن
Arabic_from_DE	CAMeL-MLEDisambiguator	قوي	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	كبير	كَبِير
Arabic_from_DE	CAMeL-MLEDisambiguator	الدؤوب	دَءُوب
Arabic_from_DE	CAMeL-MLEDisambiguator	جيدًا	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	خاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الحالي	حالِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	قريبًا	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	معجبٌ	مُعْجَب
Arabic_from_DE	CAMeL-MLEDisambiguator	خاصاً	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	جيدة	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	البعض	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	كبيرة	كَبِير
Arabic_from_DE	CAMeL-MLEDisambiguator	جيداً	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	أكبر	أَكْبَر
Arabic_from_DE	CAMeL-MLEDisambiguator	قليلاً	قَلِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	قريبًا	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	لاحقاً	لاحِق
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الآخر	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	مكتظة	ٱِكْتِظاظ
Arabic_from_DE	CAMeL-MLEDisambiguator	أولًا	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	سابقاً	سابِق
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	صريحًا	صَرِيح
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعة	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	المدهش	مُدْهِش
Arabic_from_DE	CAMeL-MLEDisambiguator	العديد	عَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	الرائعة	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	متكاملًا	مُتَكامِل
Arabic_from_DE	CAMeL-MLEDisambiguator	سعيدة	سَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	سريعة	سَرِيع
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	الأولى	أُولَى
Arabic_from_DE	CAMeL-MLEDisambiguator	اثنان	ٱِثْنانِ
Arabic_from_DE	CAMeL-MLEDisambiguator	الحديثة	حَدِيث
Arabic_from_DE	CAMeL-MLEDisambiguator	مذهلة	مُذْهِل
Arabic_from_DE	CAMeL-MLEDisambiguator	العديدة	عَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	تقنية	تَقْنِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	محق	مُحِقّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_DE	CAMeL-MLEDisambiguator	المفترض	مُفْتَرَض
Arabic_from_DE	CAMeL-MLEDisambiguator	والعديد	عَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	المختلفين	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	الرياضية	رِياضِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	لاحقاً	لاحِق
Arabic_from_DE	CAMeL-MLEDisambiguator	العديد	عَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	المعروفة	مَعْرُوف
Arabic_from_DE	CAMeL-MLEDisambiguator	المناسب	مُناسِب
Arabic_from_DE	CAMeL-MLEDisambiguator	الجيد	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	الوطنية	وَطَنِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الوطنية	وَطَنِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ملحوظ	مَلْحُوظ
Arabic_from_DE	CAMeL-MLEDisambiguator	تلقائيًا	تِلْقائِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الوطني	وَطَنِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الوطني	وَطَنِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	العديد	عَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	الجديدة	جَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	وطني	وَطَنِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الجديدة	جَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	السبعة	سَبْع
Arabic_from_DE	CAMeL-MLEDisambiguator	لاحقاً	لاحِق
Arabic_from_DE	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_DE	CAMeL-MLEDisambiguator	قريباً	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	وجيزة	وَجِيز
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	أول	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	قصيرة	قَصِير
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الجيد	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	بالكامل	كامِل
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الجيد	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	نشيطين	نَشِيط
Arabic_from_DE	CAMeL-MLEDisambiguator	وحيويين	حَيَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	جيدًا	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	البديهي	بَدِيهِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	بالعديد	عَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	معجبة	مُعْجَب
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعين	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	طويلة	طَوِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	جيدًا	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	بالعديد	عَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	الأسطورية	أُسْطُورِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الدولية	دَوْلِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الرمزي	رَمْزِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الطويلة	طَوِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	الرياضية	رِياضِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المعروفين	مَعْرُوف
Arabic_from_DE	CAMeL-MLEDisambiguator	السبعة	سَبْع
Arabic_from_DE	CAMeL-MLEDisambiguator	كبير	كَبِير
Arabic_from_DE	CAMeL-MLEDisambiguator	متميز	مُتَمَيِّز
Arabic_from_DE	CAMeL-MLEDisambiguator	السبعة	سَبْع
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	السبعة	سَبْع
Arabic_from_DE	CAMeL-MLEDisambiguator	كاملًا	كامِل
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعة	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعة	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	السبعة	سَبْع
Arabic_from_DE	CAMeL-MLEDisambiguator	مخطئة	مُخْطِئ
Arabic_from_DE	CAMeL-MLEDisambiguator	ممتاز	مُمْتاز
Arabic_from_DE	CAMeL-MLEDisambiguator	أولًا	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	الدولية	دَوْلِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	كبيرة	كَبِير
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	المفترض	مُفْتَرَض
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	ذاهباً	ذاهِب
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	قريباً	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	ثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	العشبي	عُشْبِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	ببعضهم	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	مخطئ	مُخْطِئ
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعًا	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	عارمة	عارِم
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعة	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	غاضبًا	غاضِب
Arabic_from_DE	CAMeL-MLEDisambiguator	ميؤوس	مَيْؤُوس
Arabic_from_DE	CAMeL-MLEDisambiguator	المصاب	مُصاب
Arabic_from_DE	CAMeL-MLEDisambiguator	والآخر	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	أولى	أُولَى
Arabic_from_DE	CAMeL-MLEDisambiguator	الأولى	أُولَى
Arabic_from_DE	CAMeL-MLEDisambiguator	أخيرًا	أَخِير
Arabic_from_DE	CAMeL-MLEDisambiguator	أولًا	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	أخيراً	أَخِير
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	ممتازة	مُمْتاز
Arabic_from_DE	CAMeL-MLEDisambiguator	مغسولة	مَغْسُول
Arabic_from_DE	CAMeL-MLEDisambiguator	حديثاً	حَدِيث
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعة	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	عارمة	عارِم
Arabic_from_DE	CAMeL-MLEDisambiguator	أساسيات	أَساسِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الوطني	وَطَنِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الفردي	فَرْدِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المزدوجة	مُزْدَوِج
Arabic_from_DE	CAMeL-MLEDisambiguator	المتعددة	مُتَعَدِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	حقيقي	حَقِيقِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ووحيدة	وَحِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مهمة	مُهِمّ
Arabic_from_DE	CAMeL-MLEDisambiguator	القادمة	قادِم
Arabic_from_DE	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	الطبيعي	طَبِيعِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	المدهش	مُدْهِش
Arabic_from_DE	CAMeL-MLEDisambiguator	قابلتها	قابِل
Arabic_from_DE	CAMeL-MLEDisambiguator	أساسيات	أَساسِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أخيرًا	أَخِير
